Total Accesses:,7086622
Frames,Missees,Miss Rate
682,3846534,0.542788
683,3846513,0.542785
684,3846503,0.542784
685,3846485,0.542781
686,3846466,0.542778
687,3846440,0.542775
688,3846420,0.542772
689,3846410,0.542771
690,3846386,0.542767
691,3846363,0.542764
692,3846339,0.542761
693,3846315,0.542757
694,3846292,0.542754
695,3846269,0.542751
696,3846243,0.542747
697,3846209,0.542742
698,3846185,0.542739
699,3846163,0.542736
700,3846140,0.542732
701,3846114,0.542729
702,3846091,0.542726
703,3846066,0.542722
704,3846043,0.542719
705,3846024,0.542716
706,3846000,0.542713
707,3845966,0.542708
708,3845941,0.542704
709,3845923,0.542702
710,3845886,0.542697
711,3845868,0.542694
712,3845846,0.542691
713,3845819,0.542687
714,3845805,0.542685
715,3845778,0.542681
716,3845752,0.542678
717,3845731,0.542675
718,3845705,0.542671
719,3845679,0.542667
720,3845650,0.542663
721,3845628,0.542660
722,3845604,0.542657
723,3845582,0.542654
724,3845555,0.542650
725,3845536,0.542647
726,3845516,0.542644
727,3845502,0.542642
728,3845489,0.542641
729,3845468,0.542638
730,3845445,0.542634
731,3845428,0.542632
732,3845401,0.542628
733,3845377,0.542625
734,3845352,0.542621
735,3845331,0.542618
736,3845291,0.542613
737,3845264,0.542609
738,3845249,0.542607
739,3845229,0.542604
740,3845202,0.542600
741,3845174,0.542596
742,3845144,0.542592
743,3845119,0.542588
744,3845093,0.542585
745,3845065,0.542581
746,3845044,0.542578
747,3845018,0.542574
748,3844996,0.542571
749,3844977,0.542568
750,3844959,0.542566
751,3844940,0.542563
752,3844920,0.542560
753,3844896,0.542557
754,3844881,0.542555
755,3844862,0.542552
756,3844844,0.542550
757,3844833,0.542548
758,3844815,0.542546
759,3844793,0.542542
760,3844768,0.542539
761,3844746,0.542536
762,3844724,0.542533
763,3844710,0.542531
764,3844685,0.542527
765,3844660,0.542524
766,3844634,0.542520
767,3844620,0.542518
768,3844603,0.542516
769,3844589,0.542514
770,3844571,0.542511
771,3844560,0.542510
772,3844539,0.542507
773,3844524,0.542504
774,3844506,0.542502
775,3844480,0.542498
776,3844461,0.542496
777,3844447,0.542494
778,3844428,0.542491
779,3844405,0.542488
780,3844395,0.542486
781,3844379,0.542484
782,3844370,0.542483
783,3844353,0.542480
784,3844333,0.542478
785,3844313,0.542475
786,3844296,0.542472
787,3844276,0.542469
788,3844264,0.542468
789,3844249,0.542466
790,3844226,0.542462
791,3844207,0.542460
792,3844189,0.542457
793,3844174,0.542455
794,3844155,0.542452
795,3844138,0.542450
796,3844118,0.542447
797,3844101,0.542445
798,3844092,0.542443
799,3844062,0.542439
800,3844041,0.542436
801,3844023,0.542434
802,3844003,0.542431
803,3843987,0.542429
804,3843968,0.542426
805,3843953,0.542424
806,3843934,0.542421
807,3843917,0.542419
808,3843892,0.542415
809,3843877,0.542413
810,3843861,0.542411
811,3843845,0.542409
812,3843820,0.542405
813,3843798,0.542402
814,3843774,0.542399
815,3843760,0.542397
816,3843745,0.542395
817,3843726,0.542392
818,3843705,0.542389
819,3843686,0.542386
820,3843660,0.542383
821,3843639,0.542380
822,3843626,0.542378
823,3843599,0.542374
824,3843584,0.542372
825,3843572,0.542370
826,3843561,0.542369
827,3843546,0.542366
828,3843527,0.542364
829,3843503,0.542360
830,3843488,0.542358
831,3843478,0.542357
832,3843460,0.542354
833,3843440,0.542351
834,3843428,0.542350
835,3843408,0.542347
836,3843395,0.542345
837,3843380,0.542343
838,3843364,0.542341
839,3843350,0.542339
840,3843329,0.542336
841,3843308,0.542333
842,3843295,0.542331
843,3843273,0.542328
844,3843250,0.542325
845,3843239,0.542323
846,3843213,0.542319
847,3843191,0.542316
848,3843177,0.542314
849,3843158,0.542312
850,3843144,0.542310
851,3843125,0.542307
852,3843106,0.542304
853,3843087,0.542302
854,3843070,0.542299
855,3843053,0.542297
856,3843034,0.542294
857,3843014,0.542291
858,3842994,0.542289
859,3842972,0.542285
860,3842957,0.542283
861,3842936,0.542280
862,3842927,0.542279
863,3842906,0.542276
864,3842892,0.542274
865,3842869,0.542271
866,3842849,0.542268
867,3842833,0.542266
868,3842808,0.542262
869,3842786,0.542259
870,3842768,0.542257
871,3842758,0.542255
872,3842736,0.542252
873,3842716,0.542249
874,3842697,0.542247
875,3842683,0.542245
876,3842661,0.542242
877,3842643,0.542239
878,3842620,0.542236
879,3842607,0.542234
880,3842588,0.542231
881,3842570,0.542229
882,3842549,0.542226
883,3842525,0.542222
884,3842510,0.542220
885,3842495,0.542218
886,3842477,0.542216
887,3842456,0.542213
888,3842447,0.542211
889,3842431,0.542209
890,3842413,0.542207
891,3842397,0.542204
892,3842375,0.542201
893,3842363,0.542200
894,3842345,0.542197
